record_id,class,failure_score,predicted_class,priority_level,recommended_action
4332,neg,0.0039614131993139816,neg,baja,seguimiento rutinario
797,neg,0.003959335828429374,neg,baja,seguimiento rutinario
15892,neg,0.003959044950067477,neg,baja,seguimiento rutinario
9862,neg,0.003957481054286411,neg,baja,seguimiento rutinario
2227,neg,0.003956788233714729,neg,baja,seguimiento rutinario
15452,neg,0.003956761013573022,neg,baja,seguimiento rutinario
7975,neg,0.003956693943214328,neg,baja,seguimiento rutinario
10586,neg,0.003955420557245862,neg,baja,seguimiento rutinario
2116,neg,0.003954004318600908,neg,baja,seguimiento rutinario
10740,neg,0.003953102105902417,neg,baja,seguimiento rutinario
13980,neg,0.003953100659590299,neg,baja,seguimiento rutinario
12055,neg,0.003948232256555529,neg,baja,seguimiento rutinario
12367,neg,0.003947510030757023,neg,baja,seguimiento rutinario
8474,neg,0.003944703941612211,neg,baja,seguimiento rutinario
1099,neg,0.003944599356450054,neg,baja,seguimiento rutinario
11669,neg,0.003944131194572348,neg,baja,seguimiento rutinario
15361,neg,0.003944096819911615,neg,baja,seguimiento rutinario
9247,neg,0.003943239189840793,neg,baja,seguimiento rutinario
11180,neg,0.003939539456255708,neg,baja,seguimiento rutinario
13466,neg,0.0039393481757533854,neg,baja,seguimiento rutinario
1413,neg,0.0039387373995174715,neg,baja,seguimiento rutinario
15914,neg,0.00393826125412754,neg,baja,seguimiento rutinario
8606,neg,0.003938124087037553,neg,baja,seguimiento rutinario
12045,neg,0.003934799140511617,neg,baja,seguimiento rutinario
3103,neg,0.003934121461403724,neg,baja,seguimiento rutinario
5969,neg,0.003933549885790883,neg,baja,seguimiento rutinario
11867,neg,0.003933086445856827,neg,baja,seguimiento rutinario
12489,neg,0.0039305277407990806,neg,baja,seguimiento rutinario
10855,neg,0.003929109884790277,neg,baja,seguimiento rutinario
4846,neg,0.003929069448410731,neg,baja,seguimiento rutinario
14277,neg,0.003928394971337651,neg,baja,seguimiento rutinario
9195,neg,0.0039282441563065216,neg,baja,seguimiento rutinario
11583,neg,0.003926987204938079,neg,baja,seguimiento rutinario
3652,neg,0.00392608932831453,neg,baja,seguimiento rutinario
2850,neg,0.00392601086940003,neg,baja,seguimiento rutinario
5983,neg,0.0039250330519190095,neg,baja,seguimiento rutinario
12677,neg,0.003924868582548913,neg,baja,seguimiento rutinario
11821,neg,0.00392486439059348,neg,baja,seguimiento rutinario
6615,neg,0.003924444198929171,neg,baja,seguimiento rutinario
2415,neg,0.003924271820840718,neg,baja,seguimiento rutinario
3996,neg,0.003923847905118749,neg,baja,seguimiento rutinario
4277,neg,0.003923067293102891,neg,baja,seguimiento rutinario
12188,neg,0.003922368073220312,neg,baja,seguimiento rutinario
634,neg,0.003921736281764085,neg,baja,seguimiento rutinario
446,neg,0.00392166006879429,neg,baja,seguimiento rutinario
11310,neg,0.003921296748117618,neg,baja,seguimiento rutinario
15519,neg,0.003918886118682396,neg,baja,seguimiento rutinario
7760,neg,0.0039183838980616295,neg,baja,seguimiento rutinario
12801,neg,0.003917443187797509,neg,baja,seguimiento rutinario
8962,neg,0.003916740640369018,neg,baja,seguimiento rutinario
14156,neg,0.003916042281368548,neg,baja,seguimiento rutinario
15937,neg,0.003915827698779791,neg,baja,seguimiento rutinario
13119,neg,0.003915519217914255,neg,baja,seguimiento rutinario
8065,neg,0.003914755059983229,neg,baja,seguimiento rutinario
258,neg,0.003912394904253854,neg,baja,seguimiento rutinario
11086,neg,0.003911517429403257,neg,baja,seguimiento rutinario
14905,neg,0.0039107094357449645,neg,baja,seguimiento rutinario
11702,neg,0.003910567842622813,neg,baja,seguimiento rutinario
10036,neg,0.003908320754589722,neg,baja,seguimiento rutinario
8915,neg,0.003908224780794346,neg,baja,seguimiento rutinario
3912,neg,0.003908224780794346,neg,baja,seguimiento rutinario
12805,neg,0.003907784895909206,neg,baja,seguimiento rutinario
9301,neg,0.00390766008826639,neg,baja,seguimiento rutinario
14316,neg,0.0039067709913236945,neg,baja,seguimiento rutinario
10806,neg,0.00390629163151484,neg,baja,seguimiento rutinario
13494,neg,0.00390611430066026,neg,baja,seguimiento rutinario
3478,neg,0.0039060810217445745,neg,baja,seguimiento rutinario
15685,neg,0.0039060808193535383,neg,baja,seguimiento rutinario
1610,neg,0.0039056189551486126,neg,baja,seguimiento rutinario
10877,neg,0.0039054819501924366,neg,baja,seguimiento rutinario
1889,neg,0.00390397050703805,neg,baja,seguimiento rutinario
3145,neg,0.0039028910337896433,neg,baja,seguimiento rutinario
11083,neg,0.00390273287760755,neg,baja,seguimiento rutinario
10987,neg,0.003901939966874564,neg,baja,seguimiento rutinario
7039,neg,0.003901462588164805,neg,baja,seguimiento rutinario
12597,neg,0.0038993133587331714,neg,baja,seguimiento rutinario
15330,neg,0.0038979103439837205,neg,baja,seguimiento rutinario
8540,neg,0.003893984166249554,neg,baja,seguimiento rutinario
8707,neg,0.0038918911709181015,neg,baja,seguimiento rutinario
14239,neg,0.0038905665306101984,neg,baja,seguimiento rutinario
5518,neg,0.0038898625100287775,neg,baja,seguimiento rutinario
8309,neg,0.0038885118934712136,neg,baja,seguimiento rutinario
97,neg,0.0038879252108100634,neg,baja,seguimiento rutinario
4828,neg,0.0038864035017663057,neg,baja,seguimiento rutinario
2291,neg,0.0038858877748176456,neg,baja,seguimiento rutinario
3587,neg,0.0038857937809777627,neg,baja,seguimiento rutinario
9676,neg,0.0038857189478178054,neg,baja,seguimiento rutinario
13715,neg,0.0038849639480165814,neg,baja,seguimiento rutinario
12775,neg,0.003884938801543965,neg,baja,seguimiento rutinario
7688,neg,0.0038846157518489417,neg,baja,seguimiento rutinario
7348,neg,0.0038845810168856324,neg,baja,seguimiento rutinario
9411,neg,0.0038825366967518717,neg,baja,seguimiento rutinario
5606,neg,0.003880999192490515,neg,baja,seguimiento rutinario
10399,neg,0.003880939346850503,neg,baja,seguimiento rutinario
12287,neg,0.003875979351538539,neg,baja,seguimiento rutinario
3979,neg,0.0038750158058163055,neg,baja,seguimiento rutinario
6917,neg,0.00387296943327529,neg,baja,seguimiento rutinario
14182,neg,0.003872191183857123,neg,baja,seguimiento rutinario
10676,neg,0.0038698745272820662,neg,baja,seguimiento rutinario
10735,neg,0.0038698745272820662,neg,baja,seguimiento rutinario
8249,neg,0.0038685187402373953,neg,baja,seguimiento rutinario
12239,neg,0.003868326048153707,neg,baja,seguimiento rutinario
15818,neg,0.0038671885756482397,neg,baja,seguimiento rutinario
13852,neg,0.00386645996664753,neg,baja,seguimiento rutinario
9444,neg,0.0038660885586125266,neg,baja,seguimiento rutinario
431,neg,0.0038634295537322673,neg,baja,seguimiento rutinario
13434,neg,0.003862655048255106,neg,baja,seguimiento rutinario
11618,neg,0.003862550026515596,neg,baja,seguimiento rutinario
4657,neg,0.0038623159111101533,neg,baja,seguimiento rutinario
4803,neg,0.003861872893242177,neg,baja,seguimiento rutinario
15004,neg,0.0038591954498143084,neg,baja,seguimiento rutinario
59,neg,0.0038591123512082197,neg,baja,seguimiento rutinario
581,neg,0.003858817575079353,neg,baja,seguimiento rutinario
8995,neg,0.003858653364849434,neg,baja,seguimiento rutinario
531,neg,0.0038586520960767067,neg,baja,seguimiento rutinario
279,neg,0.0038578820662801654,neg,baja,seguimiento rutinario
9627,neg,0.0038572646675935026,neg,baja,seguimiento rutinario
13552,neg,0.0038570538719654274,neg,baja,seguimiento rutinario
12358,neg,0.0038570252253265123,neg,baja,seguimiento rutinario
5746,neg,0.0038564234740359918,neg,baja,seguimiento rutinario
15792,neg,0.003852870444565527,neg,baja,seguimiento rutinario
8133,neg,0.0038525565295254964,neg,baja,seguimiento rutinario
11148,neg,0.0038520480056920413,neg,baja,seguimiento rutinario
11484,neg,0.003851973029344329,neg,baja,seguimiento rutinario
12076,neg,0.0038519141755468276,neg,baja,seguimiento rutinario
4442,neg,0.0038518261637079908,neg,baja,seguimiento rutinario
11414,neg,0.0038517488645545563,neg,baja,seguimiento rutinario
1503,neg,0.0038491394133892995,neg,baja,seguimiento rutinario
9810,neg,0.00384908005931144,neg,baja,seguimiento rutinario
9515,neg,0.0038481441029107784,neg,baja,seguimiento rutinario
7510,neg,0.003847410310933377,neg,baja,seguimiento rutinario
11361,neg,0.0038443153156871804,neg,baja,seguimiento rutinario
10176,neg,0.0038434190636986417,neg,baja,seguimiento rutinario
5279,neg,0.0038428495919367294,neg,baja,seguimiento rutinario
9708,neg,0.0038427868510233034,neg,baja,seguimiento rutinario
2737,neg,0.0038425854957565174,neg,baja,seguimiento rutinario
6837,neg,0.0038424341733963004,neg,baja,seguimiento rutinario
15652,neg,0.003842255996754388,neg,baja,seguimiento rutinario
2135,neg,0.003841377792698216,neg,baja,seguimiento rutinario
992,neg,0.0038409155769787125,neg,baja,seguimiento rutinario
3559,neg,0.003839487654627466,neg,baja,seguimiento rutinario
10870,neg,0.003838809659859406,neg,baja,seguimiento rutinario
8094,neg,0.003837060258862786,neg,baja,seguimiento rutinario
4077,neg,0.003835659387629379,neg,baja,seguimiento rutinario
3247,neg,0.003835349953655152,neg,baja,seguimiento rutinario
3769,neg,0.0038327354011648746,neg,baja,seguimiento rutinario
9115,neg,0.003831791919312209,neg,baja,seguimiento rutinario
3110,neg,0.0038310947649571213,neg,baja,seguimiento rutinario
11350,neg,0.0038293050931233986,neg,baja,seguimiento rutinario
9552,neg,0.003828910321830819,neg,baja,seguimiento rutinario
9735,neg,0.0038274162683969533,neg,baja,seguimiento rutinario
7320,neg,0.0038237094731688277,neg,baja,seguimiento rutinario
5819,neg,0.0038218827219476136,neg,baja,seguimiento rutinario
2364,neg,0.0038204687669099397,neg,baja,seguimiento rutinario
12595,neg,0.003819194304472246,neg,baja,seguimiento rutinario
507,neg,0.0038186694051949234,neg,baja,seguimiento rutinario
2087,neg,0.0038176487203755,neg,baja,seguimiento rutinario
15578,neg,0.0038176174826100085,neg,baja,seguimiento rutinario
10916,neg,0.0038166684842867614,neg,baja,seguimiento rutinario
2008,neg,0.0038164116015849746,neg,baja,seguimiento rutinario
1071,neg,0.0038162004961472705,neg,baja,seguimiento rutinario
7241,neg,0.0038160030006219,neg,baja,seguimiento rutinario
2014,neg,0.0038158927246175448,neg,baja,seguimiento rutinario
14004,neg,0.003814849398135628,neg,baja,seguimiento rutinario
6298,neg,0.0038147152343341838,neg,baja,seguimiento rutinario
3290,neg,0.0038142670328082918,neg,baja,seguimiento rutinario
1631,neg,0.0038132958937459834,neg,baja,seguimiento rutinario
14521,neg,0.0038131551660574325,neg,baja,seguimiento rutinario
3452,neg,0.0038126879399760175,neg,baja,seguimiento rutinario
14043,neg,0.0038099418070606872,neg,baja,seguimiento rutinario
5615,neg,0.003809380824459708,neg,baja,seguimiento rutinario
6306,neg,0.0038093622236552264,neg,baja,seguimiento rutinario
1593,neg,0.0038087454289157247,neg,baja,seguimiento rutinario
14770,neg,0.003808725451909229,neg,baja,seguimiento rutinario
14012,neg,0.0038077340350846536,neg,baja,seguimiento rutinario
13006,neg,0.003806973553826238,neg,baja,seguimiento rutinario
8697,neg,0.003806158497589735,neg,baja,seguimiento rutinario
5597,neg,0.0038042395468825653,neg,baja,seguimiento rutinario
13824,neg,0.0038038562122495426,neg,baja,seguimiento rutinario
931,neg,0.0038033223489931014,neg,baja,seguimiento rutinario
6539,neg,0.0038025623526620174,neg,baja,seguimiento rutinario
8179,neg,0.003800880083881951,neg,baja,seguimiento rutinario
769,neg,0.003796773483821044,neg,baja,seguimiento rutinario
5836,neg,0.0037965252285739335,neg,baja,seguimiento rutinario
7718,neg,0.003796384751260514,neg,baja,seguimiento rutinario
1837,neg,0.0037956751120777573,neg,baja,seguimiento rutinario
1948,neg,0.0037956280088344285,neg,baja,seguimiento rutinario
9641,neg,0.003793382811418934,neg,baja,seguimiento rutinario
1438,neg,0.003793046032278305,neg,baja,seguimiento rutinario
1272,neg,0.0037929888926316667,neg,baja,seguimiento rutinario
5617,neg,0.0037921758111686657,neg,baja,seguimiento rutinario
15173,neg,0.0037905878026373505,neg,baja,seguimiento rutinario
463,neg,0.0037896049782284186,neg,baja,seguimiento rutinario
8172,neg,0.0037889093734131242,neg,baja,seguimiento rutinario
5572,neg,0.0037888940543057124,neg,baja,seguimiento rutinario
12633,neg,0.003788507008661274,neg,baja,seguimiento rutinario
3861,neg,0.0037883817298858305,neg,baja,seguimiento rutinario
7094,neg,0.0037864322672067565,neg,baja,seguimiento rutinario
13842,neg,0.0037863493059763515,neg,baja,seguimiento rutinario
8224,neg,0.0037863348622688836,neg,baja,seguimiento rutinario
11565,neg,0.0037857661199515785,neg,baja,seguimiento rutinario
7423,neg,0.0037856161325934036,neg,baja,seguimiento rutinario
3975,neg,0.0037840703428485413,neg,baja,seguimiento rutinario
10545,neg,0.0037837539106575302,neg,baja,seguimiento rutinario
464,neg,0.0037833917540420242,neg,baja,seguimiento rutinario
3207,neg,0.003781749432755719,neg,baja,seguimiento rutinario
709,neg,0.0037817245353579942,neg,baja,seguimiento rutinario
14126,neg,0.003780658962271873,neg,baja,seguimiento rutinario
12381,neg,0.0037800420665013556,neg,baja,seguimiento rutinario
7218,neg,0.0037785881341004736,neg,baja,seguimiento rutinario
11330,neg,0.0037779409499925456,neg,baja,seguimiento rutinario
5309,neg,0.003777804667259688,neg,baja,seguimiento rutinario
5369,neg,0.0037764561236597275,neg,baja,seguimiento rutinario
2873,neg,0.0037763393448888077,neg,baja,seguimiento rutinario
13638,neg,0.0037763118920502046,neg,baja,seguimiento rutinario
3934,neg,0.0037750730716439224,neg,baja,seguimiento rutinario
6595,neg,0.0037748818746499457,neg,baja,seguimiento rutinario
4501,neg,0.0037742967335610586,neg,baja,seguimiento rutinario
6581,neg,0.003773846766407648,neg,baja,seguimiento rutinario
6841,neg,0.0037725181388021524,neg,baja,seguimiento rutinario
4639,neg,0.0037713804528345125,neg,baja,seguimiento rutinario
10266,neg,0.0037708434466827024,neg,baja,seguimiento rutinario
4923,neg,0.0037681012606759663,neg,baja,seguimiento rutinario
13674,neg,0.0037674180784199977,neg,baja,seguimiento rutinario
7595,neg,0.0037662942844428195,neg,baja,seguimiento rutinario
15343,neg,0.0037662848286391555,neg,baja,seguimiento rutinario
11463,neg,0.0037657871432301058,neg,baja,seguimiento rutinario
5614,neg,0.003765047876669807,neg,baja,seguimiento rutinario
8343,neg,0.003764854578266953,neg,baja,seguimiento rutinario
13126,neg,0.003763287791746015,neg,baja,seguimiento rutinario
12250,neg,0.003762690145414717,neg,baja,seguimiento rutinario
5062,neg,0.0037609012859930926,neg,baja,seguimiento rutinario
1061,neg,0.0037609012859930926,neg,baja,seguimiento rutinario
7623,neg,0.0037608944864324172,neg,baja,seguimiento rutinario
1939,neg,0.0037603262853963455,neg,baja,seguimiento rutinario
6417,neg,0.0037600951045747384,neg,baja,seguimiento rutinario
5767,neg,0.003760031422779324,neg,baja,seguimiento rutinario
8319,neg,0.0037597826323583364,neg,baja,seguimiento rutinario
15613,neg,0.0037590212236898106,neg,baja,seguimiento rutinario
6796,neg,0.0037572812040126352,neg,baja,seguimiento rutinario
7950,neg,0.003756214631714624,neg,baja,seguimiento rutinario
8753,neg,0.003755500987872049,neg,baja,seguimiento rutinario
6640,neg,0.003754770946134985,neg,baja,seguimiento rutinario
185,neg,0.0037547633782969666,neg,baja,seguimiento rutinario
13631,neg,0.0037537655726516137,neg,baja,seguimiento rutinario
1452,neg,0.0037535834654467337,neg,baja,seguimiento rutinario
7457,neg,0.0037523333811993976,neg,baja,seguimiento rutinario
13528,neg,0.003751394342471337,neg,baja,seguimiento rutinario
12450,neg,0.003751284869740382,neg,baja,seguimiento rutinario
5046,neg,0.0037511439367456643,neg,baja,seguimiento rutinario
13169,neg,0.003751013970182691,neg,baja,seguimiento rutinario
1196,neg,0.0037488485909492105,neg,baja,seguimiento rutinario
9452,neg,0.003748332037810901,neg,baja,seguimiento rutinario
712,neg,0.0037481838843750424,neg,baja,seguimiento rutinario
2009,neg,0.003747759723417025,neg,baja,seguimiento rutinario
2638,neg,0.0037455770153819903,neg,baja,seguimiento rutinario
6505,neg,0.003744715793121498,neg,baja,seguimiento rutinario
6667,neg,0.003744715793121498,neg,baja,seguimiento rutinario
5106,neg,0.0037446710910623185,neg,baja,seguimiento rutinario
7700,neg,0.0037437378476415694,neg,baja,seguimiento rutinario
4669,neg,0.0037436715085877883,neg,baja,seguimiento rutinario
9998,neg,0.0037415807945847483,neg,baja,seguimiento rutinario
14864,neg,0.0037412213562263903,neg,baja,seguimiento rutinario
8347,neg,0.0037411923380280022,neg,baja,seguimiento rutinario
7296,neg,0.003739754425773648,neg,baja,seguimiento rutinario
7834,neg,0.00373974142848046,neg,baja,seguimiento rutinario
9153,neg,0.0037389585468752006,neg,baja,seguimiento rutinario
8514,neg,0.0037388802366025912,neg,baja,seguimiento rutinario
14542,neg,0.003737566376405617,neg,baja,seguimiento rutinario
13152,neg,0.003737566376405617,neg,baja,seguimiento rutinario
14052,neg,0.0037374586976103184,neg,baja,seguimiento rutinario
13326,neg,0.003737180877972844,neg,baja,seguimiento rutinario
173,neg,0.003735027108672224,neg,baja,seguimiento rutinario
11188,neg,0.0037338266556916247,neg,baja,seguimiento rutinario
10714,neg,0.0037338266556916247,neg,baja,seguimiento rutinario
2259,neg,0.003732831101499188,neg,baja,seguimiento rutinario
9065,neg,0.0037324190274137764,neg,baja,seguimiento rutinario
4699,neg,0.0037318978024171055,neg,baja,seguimiento rutinario
15363,neg,0.0037315814132632863,neg,baja,seguimiento rutinario
7554,neg,0.003730867292236501,neg,baja,seguimiento rutinario
2025,neg,0.0037302636503097125,neg,baja,seguimiento rutinario
7340,neg,0.003730099547359349,neg,baja,seguimiento rutinario
8472,neg,0.0037290325958863352,neg,baja,seguimiento rutinario
15930,neg,0.0037289299152070306,neg,baja,seguimiento rutinario
1997,neg,0.0037285888644034205,neg,baja,seguimiento rutinario
10267,neg,0.0037277419806143334,neg,baja,seguimiento rutinario
7328,neg,0.003726894138458465,neg,baja,seguimiento rutinario
11468,neg,0.0037264423329056782,neg,baja,seguimiento rutinario
11264,neg,0.003726042188756559,neg,baja,seguimiento rutinario
15640,neg,0.0037257333853139203,neg,baja,seguimiento rutinario
15797,neg,0.0037255519340709084,neg,baja,seguimiento rutinario
14591,neg,0.0037253831127996196,neg,baja,seguimiento rutinario
5670,neg,0.0037249598856775594,neg,baja,seguimiento rutinario
8719,neg,0.003723782410884018,neg,baja,seguimiento rutinario
6048,neg,0.00372376471734472,neg,baja,seguimiento rutinario
4968,neg,0.0037237066512355553,neg,baja,seguimiento rutinario
9996,neg,0.0037226888590728,neg,baja,seguimiento rutinario
14299,neg,0.0037226197034474487,neg,baja,seguimiento rutinario
10453,neg,0.003721337765516687,neg,baja,seguimiento rutinario
13972,neg,0.003720049168158328,neg,baja,seguimiento rutinario
3663,neg,0.003720013627552993,neg,baja,seguimiento rutinario
10472,neg,0.003719055667264409,neg,baja,seguimiento rutinario
6070,neg,0.003718813799721339,neg,baja,seguimiento rutinario
1101,neg,0.003717600410772226,neg,baja,seguimiento rutinario
2614,neg,0.0037153295758430797,neg,baja,seguimiento rutinario
13477,neg,0.003712814941081731,neg,baja,seguimiento rutinario
1387,neg,0.0037121707604029987,neg,baja,seguimiento rutinario
6949,neg,0.0037107346714875308,neg,baja,seguimiento rutinario
1374,neg,0.003710567052581019,neg,baja,seguimiento rutinario
1192,neg,0.0037093583881089545,neg,baja,seguimiento rutinario
2877,neg,0.003709346993255677,neg,baja,seguimiento rutinario
10973,neg,0.0037090179818181504,neg,baja,seguimiento rutinario
1500,neg,0.00370765106998198,neg,baja,seguimiento rutinario
10719,neg,0.003707549534680928,neg,baja,seguimiento rutinario
7715,neg,0.0037066701881202113,neg,baja,seguimiento rutinario
15876,neg,0.0037054931828477008,neg,baja,seguimiento rutinario
14294,neg,0.003704720821717,neg,baja,seguimiento rutinario
14565,neg,0.0037041386129806446,neg,baja,seguimiento rutinario
1344,neg,0.003702713823676086,neg,baja,seguimiento rutinario
14113,neg,0.0037024242503907534,neg,baja,seguimiento rutinario
13372,neg,0.003701169360345785,neg,baja,seguimiento rutinario
14655,neg,0.0037011508301996597,neg,baja,seguimiento rutinario
12827,neg,0.0037009834883566166,neg,baja,seguimiento rutinario
5620,neg,0.003699890119716144,neg,baja,seguimiento rutinario
8282,neg,0.0036965947627529746,neg,baja,seguimiento rutinario
5280,neg,0.003695712730508076,neg,baja,seguimiento rutinario
2819,neg,0.003694461493440507,neg,baja,seguimiento rutinario
4772,neg,0.003689528401682186,neg,baja,seguimiento rutinario
14363,neg,0.003688597480316206,neg,baja,seguimiento rutinario
8565,neg,0.0036883250163138315,neg,baja,seguimiento rutinario
13390,neg,0.0036867617008358323,neg,baja,seguimiento rutinario
305,neg,0.003686715416323058,neg,baja,seguimiento rutinario
8594,neg,0.0036852289623447412,neg,baja,seguimiento rutinario
15472,neg,0.0036846422828898336,neg,baja,seguimiento rutinario
4039,neg,0.003684114819429541,neg,baja,seguimiento rutinario
2479,neg,0.0036834756885426637,neg,baja,seguimiento rutinario
3150,neg,0.003683196109145849,neg,baja,seguimiento rutinario
15961,neg,0.003682537094143043,neg,baja,seguimiento rutinario
4665,neg,0.00368184863554543,neg,baja,seguimiento rutinario
11832,neg,0.003681789565409616,neg,baja,seguimiento rutinario
15079,neg,0.0036812118198405745,neg,baja,seguimiento rutinario
4761,neg,0.003680252896652676,neg,baja,seguimiento rutinario
848,neg,0.00368006616762358,neg,baja,seguimiento rutinario
5459,neg,0.00367998445847336,neg,baja,seguimiento rutinario
12664,neg,0.0036794908432827623,neg,baja,seguimiento rutinario
4771,neg,0.0036789769452966413,neg,baja,seguimiento rutinario
3366,neg,0.003676862932722919,neg,baja,seguimiento rutinario
13426,neg,0.003676862932722919,neg,baja,seguimiento rutinario
15462,neg,0.003675578215514712,neg,baja,seguimiento rutinario
6938,neg,0.0036751176056796044,neg,baja,seguimiento rutinario
14774,neg,0.0036742913969814287,neg,baja,seguimiento rutinario
9670,neg,0.003673764630426565,neg,baja,seguimiento rutinario
6179,neg,0.0036730267465407205,neg,baja,seguimiento rutinario
3530,neg,0.003672611347686737,neg,baja,seguimiento rutinario
14419,neg,0.0036706280934483038,neg,baja,seguimiento rutinario
6106,neg,0.003669945082670531,neg,baja,seguimiento rutinario
15372,neg,0.003669605588014823,neg,baja,seguimiento rutinario
14944,neg,0.003668695637777084,neg,baja,seguimiento rutinario
15703,neg,0.003667730452721034,neg,baja,seguimiento rutinario
12317,neg,0.0036673637042882916,neg,baja,seguimiento rutinario
1693,neg,0.0036667260830915427,neg,baja,seguimiento rutinario
15030,neg,0.003666070401357415,neg,baja,seguimiento rutinario
7442,neg,0.003665784232268481,neg,baja,seguimiento rutinario
13927,neg,0.0036654527424781966,neg,baja,seguimiento rutinario
4612,neg,0.003664584650035586,neg,baja,seguimiento rutinario
1457,neg,0.003664459517073907,neg,baja,seguimiento rutinario
1271,neg,0.0036628208531457717,neg,baja,seguimiento rutinario
11472,neg,0.0036625687659190046,neg,baja,seguimiento rutinario
9229,neg,0.0036624758303089545,neg,baja,seguimiento rutinario
5102,neg,0.00366216495573025,neg,baja,seguimiento rutinario
2127,neg,0.0036619570260150633,neg,baja,seguimiento rutinario
11693,neg,0.0036609379397998867,neg,baja,seguimiento rutinario
15767,neg,0.0036609379397998867,neg,baja,seguimiento rutinario
3423,neg,0.0036608072133497106,neg,baja,seguimiento rutinario
11884,neg,0.0036601239816454324,neg,baja,seguimiento rutinario
645,neg,0.0036591407753362427,neg,baja,seguimiento rutinario
3599,neg,0.0036588736979733592,neg,baja,seguimiento rutinario
7984,neg,0.00365870252682803,neg,baja,seguimiento rutinario
2347,neg,0.003655348687843484,neg,baja,seguimiento rutinario
11117,neg,0.003654875704504015,neg,baja,seguimiento rutinario
13161,neg,0.0036546818471408704,neg,baja,seguimiento rutinario
1675,neg,0.003654625776638009,neg,baja,seguimiento rutinario
4394,neg,0.003654578639886567,neg,baja,seguimiento rutinario
12525,neg,0.003653650377659206,neg,baja,seguimiento rutinario
15696,neg,0.0036530897507068105,neg,baja,seguimiento rutinario
7854,neg,0.003652920425939862,neg,baja,seguimiento rutinario
6068,neg,0.003652021961746189,neg,baja,seguimiento rutinario
14966,neg,0.0036515097790441584,neg,baja,seguimiento rutinario
1811,neg,0.0036515097790441584,neg,baja,seguimiento rutinario
15525,neg,0.003651295177403676,neg,baja,seguimiento rutinario
10367,neg,0.0036506327315910117,neg,baja,seguimiento rutinario
11580,neg,0.003650402266229455,neg,baja,seguimiento rutinario
3645,neg,0.0036498600369260993,neg,baja,seguimiento rutinario
8465,neg,0.0036494772644717543,neg,baja,seguimiento rutinario
3209,neg,0.00364751168574987,neg,baja,seguimiento rutinario
11235,neg,0.003647000701694827,neg,baja,seguimiento rutinario
3494,neg,0.0036457733344601156,neg,baja,seguimiento rutinario
2724,neg,0.0036455930315335587,neg,baja,seguimiento rutinario
13349,neg,0.0036453842886432016,neg,baja,seguimiento rutinario
9743,neg,0.0036451983750435987,neg,baja,seguimiento rutinario
14892,neg,0.0036442540308659678,neg,baja,seguimiento rutinario
10962,neg,0.003642763770448319,neg,baja,seguimiento rutinario
15511,neg,0.0036425812216272246,neg,baja,seguimiento rutinario
11063,neg,0.0036415317045628446,neg,baja,seguimiento rutinario
1002,neg,0.003641117495967451,neg,baja,seguimiento rutinario
4615,neg,0.003640946342304753,neg,baja,seguimiento rutinario
3333,neg,0.003640781337663508,neg,baja,seguimiento rutinario
11662,neg,0.0036397579412142823,neg,baja,seguimiento rutinario
15631,neg,0.00363895400883067,neg,baja,seguimiento rutinario
5248,neg,0.0036354126976201003,neg,baja,seguimiento rutinario
4343,neg,0.003635278936908172,neg,baja,seguimiento rutinario
1143,neg,0.0036348533234224294,neg,baja,seguimiento rutinario
11008,neg,0.0036341713046532456,neg,baja,seguimiento rutinario
2305,neg,0.0036340986770811673,neg,baja,seguimiento rutinario
717,neg,0.0036340716239445735,neg,baja,seguimiento rutinario
1386,neg,0.0036340405363008005,neg,baja,seguimiento rutinario
8815,neg,0.003633750800902683,neg,baja,seguimiento rutinario
5447,neg,0.003633750800902683,neg,baja,seguimiento rutinario
1327,neg,0.003633708476636893,neg,baja,seguimiento rutinario
4890,neg,0.003633279697324468,neg,baja,seguimiento rutinario
7544,neg,0.003633201351321159,neg,baja,seguimiento rutinario
9785,neg,0.0036320778180845064,neg,baja,seguimiento rutinario
8886,neg,0.0036318879634201634,neg,baja,seguimiento rutinario
8125,neg,0.003631481353224116,neg,baja,seguimiento rutinario
8032,neg,0.003631266787319707,neg,baja,seguimiento rutinario
11376,neg,0.0036308219685359557,neg,baja,seguimiento rutinario
8118,neg,0.003630471838880893,neg,baja,seguimiento rutinario
7446,neg,0.003629951670935744,neg,baja,seguimiento rutinario
481,neg,0.0036286128091480223,neg,baja,seguimiento rutinario
14993,neg,0.003626809605503823,neg,baja,seguimiento rutinario
13457,neg,0.0036262988749272127,neg,baja,seguimiento rutinario
14893,neg,0.003625529415525639,neg,baja,seguimiento rutinario
10075,neg,0.0036245783452365896,neg,baja,seguimiento rutinario
12981,neg,0.0036236960679155946,neg,baja,seguimiento rutinario
15453,neg,0.0036232215327855312,neg,baja,seguimiento rutinario
13553,neg,0.0036228369812291938,neg,baja,seguimiento rutinario
2637,neg,0.0036213168299353868,neg,baja,seguimiento rutinario
4812,neg,0.0036202471518874484,neg,baja,seguimiento rutinario
12977,neg,0.003619982108901547,neg,baja,seguimiento rutinario
12936,neg,0.003619856106707375,neg,baja,seguimiento rutinario
5717,neg,0.003619292875350953,neg,baja,seguimiento rutinario
5545,neg,0.0036190769474557256,neg,baja,seguimiento rutinario
8415,neg,0.0036183990047218132,neg,baja,seguimiento rutinario
